senti_score,,,
Sentiment(polarity=-0.10740740740740741, subjectivity=0.22129629629629632),0,0
Sentiment(polarity=0.0021990740740740664, subjectivity=0.4582175925925926),0.55,0.9
Sentiment(polarity=0.185, subjectivity=0.39),0,0
Sentiment(polarity=-0.1, subjectivity=0.0),0,0
Sentiment(polarity=0.5, subjectivity=0.5),0.8,0.4
Sentiment(polarity=0.050000000000000044, subjectivity=0.85),0,0
Sentiment(polarity=-0.036363636363636355, subjectivity=0.6553030303030303),0.375,0.575
Sentiment(polarity=0.0, subjectivity=0.0),0,0
Sentiment(polarity=-0.6, subjectivity=0.8),0,0
Sentiment(polarity=0.0, subjectivity=0.0),0.4,0.7
Sentiment(polarity=-0.325, subjectivity=0.675),0.8,0.4
Sentiment(polarity=-0.18333333333333335, subjectivity=0.35),0.166666667,0.266666667
Sentiment(polarity=0.06043956043956043, subjectivity=0.4540293040293041),0.285714286,0.535714286
Sentiment(polarity=0.0, subjectivity=0.0),0.2,0.5
Sentiment(polarity=0.0, subjectivity=0.0),0.104545455,0.38
Sentiment(polarity=0.0, subjectivity=0.125),0.65,0.48125
Sentiment(polarity=-0.2, subjectivity=0.23333333333333334),0,0
Sentiment(polarity=0.0, subjectivity=0.0),0,0
Sentiment(polarity=0.10555555555555557, subjectivity=0.44305555555555554),0.170828523,0.455654161
Sentiment(polarity=0.0, subjectivity=0.0),0,0
Sentiment(polarity=-0.55, subjectivity=0.9),0,0
Sentiment(polarity=0.0, subjectivity=0.0),0.2,0.2
Sentiment(polarity=0.0, subjectivity=0.0),0.392857143,0.517857143
Sentiment(polarity=0.8, subjectivity=0.4),0.225,0.45
Sentiment(polarity=0.0, subjectivity=0.0),0.5,0.5
Sentiment(polarity=-0.375, subjectivity=0.575),0.155782313,0.668027211
Sentiment(polarity=0.0, subjectivity=0.0),0.283333333,0.566666667
Sentiment(polarity=0.0, subjectivity=0.0),0,0
Sentiment(polarity=-0.39999999999999997, subjectivity=0.7000000000000001),0.045454545,0.409090909
Sentiment(polarity=0.8, subjectivity=0.4),0,0
Sentiment(polarity=0.16666666666666666, subjectivity=0.26666666666666666),0.2,0.3
Sentiment(polarity=0.2857142857142857, subjectivity=0.5357142857142857),0.1,0.3
Sentiment(polarity=0.2, subjectivity=0.5),0,0
Sentiment(polarity=0.10454545454545454, subjectivity=0.38),0.7,0.2
Sentiment(polarity=0.65, subjectivity=0.48125),0.2,0.333333333
Sentiment(polarity=0.0, subjectivity=0.0),0.149464286,0.510714286
Sentiment(polarity=0.0, subjectivity=0.0),0.5,0.5
Sentiment(polarity=0.17082852332852333, subjectivity=0.45565416065416076),0,0
Sentiment(polarity=0.0, subjectivity=0.0),0.329166667,0.695833333
Sentiment(polarity=0.0, subjectivity=0.0),0.242857143,0.538095238
Sentiment(polarity=0.2, subjectivity=0.2),0,0
Sentiment(polarity=0.39285714285714285, subjectivity=0.5178571428571428),0.078571429,0.342857143
Sentiment(polarity=0.225, subjectivity=0.45),0,0
Sentiment(polarity=0.5, subjectivity=0.5),0.2,0.2
Sentiment(polarity=0.15578231292517006, subjectivity=0.6680272108843538),0.233333333,0.833333333
Sentiment(polarity=-0.2833333333333333, subjectivity=0.5666666666666667),0.35,0.65
Sentiment(polarity=0.0, subjectivity=0.0),0.025,0.7
Sentiment(polarity=0.04545454545454548, subjectivity=0.4090909090909091),0.095029762,0.483095238
Sentiment(polarity=0.0, subjectivity=0.0),0.5,1
Sentiment(polarity=0.2, subjectivity=0.30000000000000004),0.1,0.65
Sentiment(polarity=0.1, subjectivity=0.3),0.177777778,0.483333333
Sentiment(polarity=0.0, subjectivity=0.0),0,0
Sentiment(polarity=0.7, subjectivity=0.2),0,0
Sentiment(polarity=-0.2, subjectivity=0.3333333333333333),0.060353535,0.418055556
Sentiment(polarity=0.14946428571428572, subjectivity=0.5107142857142858),0.2,0.2
Sentiment(polarity=0.5, subjectivity=0.5),0,0
Sentiment(polarity=0.0, subjectivity=0.0),0,0
Sentiment(polarity=0.32916666666666666, subjectivity=0.6958333333333333),0.26,0.62
Sentiment(polarity=0.24285714285714288, subjectivity=0.5380952380952381),0.089502165,0.430194805
Sentiment(polarity=0.0, subjectivity=0.0),0.025,0.479545455
Sentiment(polarity=-0.07857142857142858, subjectivity=0.34285714285714286),0,0
Sentiment(polarity=0.0, subjectivity=0.0),0.1,0.584375
Sentiment(polarity=0.2, subjectivity=0.2),0,0
Sentiment(polarity=-0.2333333333333333, subjectivity=0.8333333333333334),0.033333333,0.133333333
Sentiment(polarity=0.35, subjectivity=0.65),0,0
Sentiment(polarity=-0.024999999999999994, subjectivity=0.7),0.0375,0.925
Sentiment(polarity=0.0950297619047619, subjectivity=0.4830952380952381),0,0
Sentiment(polarity=0.5, subjectivity=1.0),0,0
Sentiment(polarity=0.1, subjectivity=0.65),0,0
Sentiment(polarity=-0.17777777777777773, subjectivity=0.48333333333333334),0,0
Sentiment(polarity=0.0, subjectivity=0.0),0.047395833,0.589583333
Sentiment(polarity=0.0, subjectivity=0.0),0,0
Sentiment(polarity=0.06035353535353535, subjectivity=0.41805555555555557),0.8,0.4
Sentiment(polarity=0.2, subjectivity=0.2),0.00625,0.49375
Sentiment(polarity=0.0, subjectivity=0.0),0.090909091,0.333333333
Sentiment(polarity=0.0, subjectivity=0.0),0,0
Sentiment(polarity=0.25999999999999995, subjectivity=0.62),0,0
Sentiment(polarity=-0.08950216450216451, subjectivity=0.4301948051948052),0.6,0.8
Sentiment(polarity=-0.025, subjectivity=0.47954545454545444),0,0
Sentiment(polarity=0.0, subjectivity=0.0),0,0
Sentiment(polarity=0.1, subjectivity=0.584375),0,0
Sentiment(polarity=0.0, subjectivity=0.0),0,0
Sentiment(polarity=0.03333333333333333, subjectivity=0.13333333333333333),0.091964286,0.688392857
Sentiment(polarity=0.0, subjectivity=0.0),0.3,0.566666667
Sentiment(polarity=0.03749999999999998, subjectivity=0.925),0,0
Sentiment(polarity=0.0, subjectivity=0.0),0,0
Sentiment(polarity=0.0, subjectivity=0.0),0.055555556,0.055555556
Sentiment(polarity=0.0, subjectivity=0.0),0.0625,0.408333333
Sentiment(polarity=0.0, subjectivity=0.0),0,0
Sentiment(polarity=0.04739583333333333, subjectivity=0.5895833333333333),0,0
Sentiment(polarity=0.0, subjectivity=0.0),0.075,0.3
Sentiment(polarity=0.8, subjectivity=0.4),0.148888889,0.537777778
Sentiment(polarity=0.006250000000000002, subjectivity=0.49375),0.096759259,0.293287037
Sentiment(polarity=0.0909090909090909, subjectivity=0.3333333333333333),0.4,0.4
Sentiment(polarity=0.0, subjectivity=0.0),0.4,0.4
Sentiment(polarity=0.0, subjectivity=0.0),0,0
Sentiment(polarity=-0.6, subjectivity=0.8),0,0
Sentiment(polarity=0.0, subjectivity=0.0),0.25,0.5
Sentiment(polarity=0.0, subjectivity=0.0),0,0
Sentiment(polarity=0.0, subjectivity=0.0),0,0
Sentiment(polarity=0.0, subjectivity=0.0),0.25,0.25
Sentiment(polarity=0.0919642857142857, subjectivity=0.6883928571428571),0,0
Sentiment(polarity=-0.30000000000000004, subjectivity=0.5666666666666668),0.05,0.4
Sentiment(polarity=0.0, subjectivity=0.0),0.148571429,0.393571429
Sentiment(polarity=0.0, subjectivity=0.0),0,0
Sentiment(polarity=-0.05555555555555555, subjectivity=0.05555555555555556),0.528571429,0.561904762
Sentiment(polarity=0.0625, subjectivity=0.4083333333333333),0,0
Sentiment(polarity=0.0, subjectivity=0.0),0.3,0.2
Sentiment(polarity=0.0, subjectivity=0.0),0.03,0.33
Sentiment(polarity=0.07499999999999998, subjectivity=0.30000000000000004),0.65,1
Sentiment(polarity=0.14888888888888888, subjectivity=0.5377777777777778),0.05,0.675
Sentiment(polarity=-0.09675925925925927, subjectivity=0.29328703703703707),0.0405,0.523
Sentiment(polarity=-0.4, subjectivity=0.4),0,0
Sentiment(polarity=-0.4, subjectivity=0.4),0,0
Sentiment(polarity=0.0, subjectivity=0.0),0,0
Sentiment(polarity=0.0, subjectivity=0.0),0,0
Sentiment(polarity=-0.25, subjectivity=0.5),0.7,0.666666667
Sentiment(polarity=0.0, subjectivity=0.0),0,0
Sentiment(polarity=0.0, subjectivity=0.0),0,0
Sentiment(polarity=0.25, subjectivity=0.25),0,0
Sentiment(polarity=0.0, subjectivity=0.0),0,0
Sentiment(polarity=-0.05, subjectivity=0.4),0,0
Sentiment(polarity=0.14857142857142858, subjectivity=0.39357142857142857),0,0
Sentiment(polarity=0.0, subjectivity=0.0),0.226136364,0.405454545
Sentiment(polarity=0.5285714285714286, subjectivity=0.5619047619047618),0.433333333,0.566666667
Sentiment(polarity=0.0, subjectivity=0.0),0.3,0.6
Sentiment(polarity=0.3, subjectivity=0.2),0,0
Sentiment(polarity=0.030000000000000006, subjectivity=0.32999999999999996),0.4,0.6
Sentiment(polarity=0.65, subjectivity=1.0),0,0
Sentiment(polarity=0.04999999999999999, subjectivity=0.675),0.032323232,0.508080808
Sentiment(polarity=-0.040499999999999994, subjectivity=0.523),0,0
Sentiment(polarity=0.0, subjectivity=0.0),0.0125,0.360384615
Sentiment(polarity=0.0, subjectivity=0.0),0,0
Sentiment(polarity=0.0, subjectivity=0.0),0,0
Sentiment(polarity=0.0, subjectivity=0.0),0.136363636,0.5
Sentiment(polarity=-0.6999999999999998, subjectivity=0.6666666666666666),0.2,0.2
Sentiment(polarity=0.0, subjectivity=0.0),0.136363636,0.454545455
Sentiment(polarity=0.0, subjectivity=0.0),0.127083333,0.360416667
Sentiment(polarity=0.0, subjectivity=0.0),0.466666667,0.652777778
Sentiment(polarity=0.0, subjectivity=0.0),0.5,0.5
Sentiment(polarity=0.0, subjectivity=0.0),0,0
Sentiment(polarity=0.0, subjectivity=0.0),0.040892857,0.686428571
Sentiment(polarity=0.22613636363636364, subjectivity=0.40545454545454546),0.00654321,0.543059965
Sentiment(polarity=0.43333333333333335, subjectivity=0.5666666666666667),0.250340136,0.562244898
Sentiment(polarity=-0.3, subjectivity=0.6),0.020833333,0.367361111
Sentiment(polarity=0.0, subjectivity=0.0),0.189583333,0.436805556
Sentiment(polarity=-0.4, subjectivity=0.6),0.041666667,0.5
Sentiment(polarity=0.0, subjectivity=0.0),0.078236607,0.537053571
Sentiment(polarity=-0.03232323232323233, subjectivity=0.508080808080808),0.044444444,0.65
Sentiment(polarity=0.0, subjectivity=0.0),0.071428571,0.214285714
Sentiment(polarity=0.0125, subjectivity=0.3603846153846154),0.7,0.666666667
Sentiment(polarity=0.0, subjectivity=0.0),0,0
Sentiment(polarity=0.0, subjectivity=0.0),0.05,0.7
Sentiment(polarity=0.13636363636363635, subjectivity=0.5),0.142261905,0.564285714
Sentiment(polarity=0.2, subjectivity=0.2),0.4,1
Sentiment(polarity=0.13636363636363635, subjectivity=0.45454545454545453),0,0
Sentiment(polarity=0.12708333333333333, subjectivity=0.36041666666666666),0.375,0.4
Sentiment(polarity=-0.46666666666666656, subjectivity=0.6527777777777777),0.225,0.5
Sentiment(polarity=-0.5, subjectivity=0.5),0,0
Sentiment(polarity=0.0, subjectivity=0.0),0.5,0.7
Sentiment(polarity=-0.040892857142857134, subjectivity=0.6864285714285714),0,0
Sentiment(polarity=0.006543209876543229, subjectivity=0.5430599647266314),0,0
Sentiment(polarity=0.2503401360544218, subjectivity=0.5622448979591836),0.2375,0.595833333
Sentiment(polarity=-0.020833333333333332, subjectivity=0.3673611111111111),0,0
Sentiment(polarity=0.1895833333333333, subjectivity=0.4368055555555556),0,0.433333333
Sentiment(polarity=-0.04166666666666666, subjectivity=0.5),0.25,0.75
Sentiment(polarity=0.07823660714285713, subjectivity=0.5370535714285716),0.333333333,0.666666667
Sentiment(polarity=-0.04444444444444446, subjectivity=0.6499999999999999),0,0
Sentiment(polarity=-0.07142857142857142, subjectivity=0.21428571428571427),0.266666667,0.422222222
Sentiment(polarity=-0.6999999999999998, subjectivity=0.6666666666666666),0,0
Sentiment(polarity=0.0, subjectivity=0.0),0,0
Sentiment(polarity=0.04999999999999999, subjectivity=0.7000000000000001),0,0
Sentiment(polarity=0.14226190476190473, subjectivity=0.5642857142857144),0.22,0.593333333
Sentiment(polarity=0.4, subjectivity=1.0),0,0
Sentiment(polarity=0.0, subjectivity=0.0),0,0
Sentiment(polarity=0.375, subjectivity=0.4),0.110873016,0.464206349
Sentiment(polarity=-0.225, subjectivity=0.5),0,0
Sentiment(polarity=0.0, subjectivity=0.0),0.175238095,0.289126984
Sentiment(polarity=-0.5, subjectivity=0.7),0.25,0.466666667
Sentiment(polarity=0.0, subjectivity=0.0),0.02,0.65
Sentiment(polarity=0.0, subjectivity=0.0),0,0
Sentiment(polarity=-0.23749999999999996, subjectivity=0.5958333333333333),0.191269841,0.528075397
Sentiment(polarity=0.0, subjectivity=0.0),0.4,0.35
Sentiment(polarity=0.0, subjectivity=0.43333333333333335),0.238095238,0.642857143
Sentiment(polarity=0.25, subjectivity=0.75),0.266666667,0.422222222
Sentiment(polarity=-0.3333333333333333, subjectivity=0.6666666666666666),0.4,0.833333333
Sentiment(polarity=0.0, subjectivity=0.0),0.229743867,0.403373016
Sentiment(polarity=-0.26666666666666666, subjectivity=0.4222222222222222),0.225,0.525
Sentiment(polarity=0.0, subjectivity=0.0),0.078703704,0.435185185
Sentiment(polarity=0.0, subjectivity=0.0),0,0
Sentiment(polarity=0.0, subjectivity=0.0),0,0
Sentiment(polarity=-0.22000000000000003, subjectivity=0.5933333333333334),0,0
Sentiment(polarity=0.0, subjectivity=0.0),0.136363636,0.454545455
Sentiment(polarity=0.0, subjectivity=0.0),0,0.125
Sentiment(polarity=0.11087301587301587, subjectivity=0.4642063492063492),0.3,0.2
Sentiment(polarity=0.0, subjectivity=0.0),0,0
Sentiment(polarity=0.17523809523809522, subjectivity=0.2891269841269841),0.071428571,0.214285714
Sentiment(polarity=0.25, subjectivity=0.4666666666666667),0.0625,0.5
Sentiment(polarity=0.019999999999999997, subjectivity=0.65),0.068181818,0.289772727
Sentiment(polarity=0.0, subjectivity=0.0),0,0
Sentiment(polarity=0.19126984126984126, subjectivity=0.5280753968253968),0.05,0.75
Sentiment(polarity=0.4, subjectivity=0.35),0.019761905,0.663571429
Sentiment(polarity=0.2380952380952381, subjectivity=0.6428571428571429),0.0525,0.480714286
Sentiment(polarity=0.26666666666666666, subjectivity=0.4222222222222222),0,0
Sentiment(polarity=-0.4000000000000001, subjectivity=0.8333333333333334),0.063888889,0.372222222
Sentiment(polarity=0.22974386724386725, subjectivity=0.4033730158730159),0,0.275
Sentiment(polarity=0.22499999999999998, subjectivity=0.525),0,0
Sentiment(polarity=0.0787037037037037, subjectivity=0.4351851851851852),0.15,0.65
Sentiment(polarity=0.0, subjectivity=0.0),0,0
Sentiment(polarity=0.0, subjectivity=0.0),0.244444444,0.255555556
Sentiment(polarity=0.0, subjectivity=0.0),0.183333333,0.488888889
Sentiment(polarity=0.13636363636363635, subjectivity=0.45454545454545453),0.45,0.45
Sentiment(polarity=0.0, subjectivity=0.125),0.658333333,0.633333333
Sentiment(polarity=0.3, subjectivity=0.2),0.066666667,0.533333333
Sentiment(polarity=0.0, subjectivity=0.0),0,0
Sentiment(polarity=-0.07142857142857142, subjectivity=0.21428571428571427),0.1,0.05
Sentiment(polarity=0.0625, subjectivity=0.5),0.1,1
Sentiment(polarity=0.06818181818181818, subjectivity=0.2897727272727273),0.125,0.166666667
Sentiment(polarity=0.0, subjectivity=0.0),0.3125,0.6875
Sentiment(polarity=0.04999999999999999, subjectivity=0.75),0.125,0.541666667
Sentiment(polarity=-0.01976190476190476, subjectivity=0.6635714285714285),0.38,0.7
Sentiment(polarity=-0.052500000000000005, subjectivity=0.4807142857142857),0.288461538,0.484615385
Sentiment(polarity=0.0, subjectivity=0.0),0,0
Sentiment(polarity=-0.0638888888888889, subjectivity=0.37222222222222223),0.094444444,0.266666667
Sentiment(polarity=0.0, subjectivity=0.275),0,0
Sentiment(polarity=0.0, subjectivity=0.0),0.099242424,0.44280303
Sentiment(polarity=0.15000000000000002, subjectivity=0.65),0.2,0.2
Sentiment(polarity=0.0, subjectivity=0.0),0.2,0.2
Sentiment(polarity=0.24444444444444446, subjectivity=0.25555555555555554),0.007857143,0.437738095
Sentiment(polarity=0.18333333333333332, subjectivity=0.48888888888888893),0.104938272,0.491358025
Sentiment(polarity=0.45, subjectivity=0.45),0.8,0.7
Sentiment(polarity=0.6583333333333333, subjectivity=0.6333333333333333),0.071428571,0.214285714
Sentiment(polarity=0.06666666666666665, subjectivity=0.5333333333333333),0.43,0.4
Sentiment(polarity=0.0, subjectivity=0.0),0.625,1
Sentiment(polarity=-0.1, subjectivity=0.05),0,0
Sentiment(polarity=0.1, subjectivity=1.0),0.00454932,0.537585034
Sentiment(polarity=0.125, subjectivity=0.16666666666666666),0,0
Sentiment(polarity=-0.3125, subjectivity=0.6875),0.133333333,0.566666667
Sentiment(polarity=-0.125, subjectivity=0.5416666666666666),0,0
Sentiment(polarity=-0.38, subjectivity=0.7),0.333333333,0.633333333
Sentiment(polarity=-0.28846153846153844, subjectivity=0.4846153846153846),0,0
Sentiment(polarity=0.0, subjectivity=0.0),0,0
Sentiment(polarity=0.09444444444444444, subjectivity=0.26666666666666666),0,0
Sentiment(polarity=0.0, subjectivity=0.0),0,0
Sentiment(polarity=-0.09924242424242424, subjectivity=0.4428030303030303),0,0
Sentiment(polarity=0.19999999999999998, subjectivity=0.20000000000000004),0.2,0.35
Sentiment(polarity=0.2, subjectivity=0.2),0.029383117,0.476515152
Sentiment(polarity=-0.00785714285714285, subjectivity=0.43773809523809515),0.0625,0.375
Sentiment(polarity=0.10493827160493827, subjectivity=0.49135802469135803),0.3,0.5625
Sentiment(polarity=0.8, subjectivity=0.7),0,0
Sentiment(polarity=-0.07142857142857142, subjectivity=0.21428571428571427),0.05,0.7
Sentiment(polarity=0.43000000000000005, subjectivity=0.4),0.29047619,0.64047619
Sentiment(polarity=-0.625, subjectivity=1.0),0.3,0.8
Sentiment(polarity=0.0, subjectivity=0.0),0.069444444,0.430555556
Sentiment(polarity=0.004549319727891148, subjectivity=0.5375850340136055),0,0
Sentiment(polarity=0.0, subjectivity=0.0),0.2,0.4
Sentiment(polarity=-0.13333333333333333, subjectivity=0.5666666666666667),0,0
Sentiment(polarity=0.0, subjectivity=0.0),0.043333333,0.152222222
Sentiment(polarity=0.3333333333333333, subjectivity=0.6333333333333333),0.233333333,0.366666667
Sentiment(polarity=0.0, subjectivity=0.0),0.15,0.65
Sentiment(polarity=0.0, subjectivity=0.0),0.200937951,0.427200577
Sentiment(polarity=0.0, subjectivity=0.0),0.26256442,0.451473923
Sentiment(polarity=0.0, subjectivity=0.0),0,0
Sentiment(polarity=0.0, subjectivity=0.0),0,0
Sentiment(polarity=-0.2, subjectivity=0.35),0.229743867,0.403373016
Sentiment(polarity=0.029383116883116876, subjectivity=0.47651515151515145),0,0
Sentiment(polarity=0.0625, subjectivity=0.375),0.1,0.2
Sentiment(polarity=-0.3, subjectivity=0.5625),0.099033816,0.540717736
Sentiment(polarity=0.0, subjectivity=0.0),0,0
Sentiment(polarity=0.05, subjectivity=0.7),0.233333333,0.233333333
Sentiment(polarity=0.29047619047619044, subjectivity=0.6404761904761905),0,0
Sentiment(polarity=0.3, subjectivity=0.8),0,0
Sentiment(polarity=0.06944444444444443, subjectivity=0.4305555555555555),0.386111111,0.597777778
Sentiment(polarity=0.0, subjectivity=0.0),0.16,0.42
Sentiment(polarity=-0.2, subjectivity=0.4),0,0
Sentiment(polarity=0.0, subjectivity=0.0),0.225,0.325
Sentiment(polarity=-0.043333333333333335, subjectivity=0.15222222222222223),0.229743867,0.403373016
Sentiment(polarity=-0.2333333333333333, subjectivity=0.3666666666666667),0.084612709,0.452578077
Sentiment(polarity=0.15, subjectivity=0.6499999999999999),0.35,0.5
